so_user_id,gh_user_id
968036,4592
1048722,4592
915196,207387
1458299,141489
219525,304858
274466,67478
668245,118551
593779,123156
672246,384039
1475320,252158
1514010,8182
1127414,105364
239174,395544
472104,218784
273444,113594
708614,235183
1396682,323152
1474785,461531
623672,219031
1566242,79298
812487,438148
1512634,320005
1115958,33023
991586,215275
1106405,183115
198101,263284
32481,185098
13468,357983
1202584,477002
381820,228774
112364,38606
1076071,275362
261286,375235
594223,287739
1234193,148899
124399,479625
1097320,395469
1326507,61006
1210365,167684
1090407,37602
1090407,140484
1372626,135237
1529609,336046
1255994,339665
1217288,24900
277077,58700
53850,298493
1155990,233832
652694,230751
502186,243022
776103,247781
382321,448882
722504,6373
354168,178866
354328,178866
355864,178866
236116,50359
433310,186323
427297,392252
1054097,501204
656248,30243
223679,198727
506806,117387
203686,292183
78242,159005
1441042,21224
1149262,22602
1037191,151464
1554016,114585
611608,380608
803380,112946
230253,70448
495701,217189
499163,220723
1364778,204045
1024007,23208
660993,455277
1244544,254509
61030,49852
895866,187601
997163,120805
1393491,37545
1525482,223870
329554,378309
508714,201027
1067613,330301
966103,226451
1305423,164169
4915,142346
523470,45305
904227,203698
871057,419623
740859,290350
480550,452690
21480,3304
283078,38627
34935,17536
1040952,17320
1131118,12924
166601,6836
1060871,195583
435134,195583
809932,268623
233407,70175
506958,334239
1063632,111495
1146374,323011
581914,81039
70276,282005
1383856,90920
1392481,11039
656046,217846
1209951,142785
532579,114924
1559820,46028
1044788,331088
948126,52423
201405,445272
1006439,34232
735130,340321
426543,161342
1052007,153288
319031,153288
445194,153288
162963,506394
45773,12896
969455,187014
1488547,380775
1279819,6506
1318237,133229
295469,33523
1244248,413865
308679,65195
946224,33315
1311200,48707
756374,212765
187064,76920
1465334,447611
180123,360753
1543182,310807
1032963,146812
301485,317553
723817,403758
445204,201538
585610,427681
825383,99442
1021633,78421
874324,100626
1436671,148553
909541,18670
640507,118444
1279731,138791
188900,108355
209813,171418
454156,171418
426329,241487
1134637,249295
1354035,194277
594391,92516
329017,59168
1072473,304581
189481,42368
216229,190478
1251513,15718
743003,82935
1163786,25656
89182,160040
1148281,132674
532580,483941
1056192,162485
1118158,195918
81937,165963
117502,469953
1204312,474
44126,71063
1156686,256623
1287548,231437
528463,285682
1144780,106713
404321,209484
1526130,245746
1046969,11688
966933,138241
535590,370184
535590,126755
1111503,98790
793262,54598
740646,54598
84539,54598
789781,54598
789497,54598
927025,166563
442192,99682
1500738,395798
656650,237291
1163697,334701
1056032,506234
809602,104713
802749,136696
1387231,406884
1523608,105633
930555,22576
241286,155632
507404,17000
1178573,338996
400173,468119
246235,168832
1099275,233749
717365,171161
574783,171161
505100,171161
419866,171161
360671,171161
366569,171161
360906,171161
421159,10251
592281,184005
893605,61689
9644,309551
562934,249598
1284546,19845
291633,423
449611,223826
365878,318878
1024104,200257
487623,65854
356201,19771
615407,208074
329424,40397
616007,43398
1033966,150892
179204,217092
1251968,158022
814244,215880
695665,330526
147366,135593
1115662,298827
568884,23561
793972,504440
1381204,123874
543179,269545
864734,238493
22331,174922
10085,470105
89112,125989
740210,211251
80731,204608
143280,141835
776461,324545
776461,231564
987031,207523
8140,201346
814861,348745
826397,175618
1431429,275718
1526319,219558
727951,505148
567947,54797
1200745,265654
452100,3246
1302810,152967
443016,254183
58000,122891
882862,26522
660870,193805
417569,171467
1030457,67370
1067142,180801
460524,231327
766189,231327
422198,35697
744666,200312
370290,76587
1452006,273485
625446,382476
248734,187835
225796,195562
429013,207413
1322749,147401
1230167,123887
36249,50558
1064374,279822
215211,242680
520368,46754
85159,265300
1240132,434497
744300,242031
632724,80662
1322580,26732
467446,128063
175804,128063
1238808,11114
164834,179886
289472,337831
768497,337831
1482081,367356
14559,482905
1467477,270429
218913,75944
842744,80416
132256,99092
625490,487963
1158527,58729
574723,46960
928528,179511
495962,199994
572190,111242
1241728,953
1083969,148920
580979,167688
482498,167688
671395,364658
1084264,177520
1501838,322471
656689,18146
508486,404253
1322979,69418
614112,376527
977622,137570
69868,30400
784639,327282
922755,321418
776138,52294
809675,139509
592546,336538
74100,128158
211960,102952
603381,138315
1172128,171364
645303,70329
1046035,378612
960370,256741
24975,155427
1555098,350348
291121,179855
1043238,360606
798831,5954
238624,57463
817604,106333
154206,125035
1240134,116067
607587,341093
726539,31309
104117,179048
594972,264077
27512,51295
63091,410521
583366,383593
579745,269206
1309473,250721
146328,453265
368774,337672
905362,5030
570219,57667
1144820,20827
158448,53857
73744,88265
73744,398130
258646,11193
1159334,382681
1140611,108061
796590,188251
456601,196656
1507624,212051
359652,325373
388628,325373
294647,325373
342493,325373
360278,325373
1170055,43809
1163026,328258
1226331,134766
1528187,249433
787600,373055
1522603,317266
866805,432455
1221904,394317
881100,134790
577149,471946
1366018,449634
1437641,337075
29036,194090
10873,206096
33530,67590
1167895,51712
1226202,347395
1363361,360563
921832,214774
371040,83103
197473,23083
1087318,82923
464350,40004
89373,168985
915105,129205
517834,431956
436009,118047
1911,54818
69450,43920
317302,406554
457565,109106
14595,732
32846,152941
657990,366987
129541,93204
1564579,45192
1086177,500107
1062427,500107
265522,10843
278297,175973
1125963,336743
191524,299845
20723,239851
1426916,411008
117191,184684
796411,45942
833450,60203
251682,61755
319169,110850
770046,81224
1268271,146119
688356,60132
1417383,381169
50660,31374
555891,211060
1153223,108378
1203,199312
132424,7635
720723,358158
779950,382845
1549679,225710
564395,219625
45247,70667
941354,88679
751756,171191
1173586,98781
1205027,422612
128986,3063
290908,107466
1079956,84509
1215590,213476
1195277,203629
10067,341894
292084,45461
226210,326856
397230,393447
1565695,271995
511196,132511
1201422,17554
353178,457615
265929,503766
931209,152900
408772,384284
881706,56803
884265,341581
244145,479849
153290,278852
256153,18897
381051,150361
246016,247576
1078916,260950
1008818,450968
621886,386279
1203639,476141
881549,160054
806927,276032
1123483,429736
1141160,259344
908995,213238
1038456,312284
1055128,202775
807187,76106
1377223,15198
23059,43027
946649,46404
938961,24720
510624,80605
323700,50143
610995,378824
411677,202423
185261,237971
640093,403407
654860,403407
971577,469488
96963,103639
924851,108955
1350678,76549
275545,232824
856013,191931
1352682,373924
1121864,149636
228578,96474
1522564,195451
199797,129512
1133888,179606
1450176,208420
550287,38963
310359,330907
1094827,348736
1010840,46890
237178,33230
959885,45267
203557,67725
499037,386639
431223,129914
739,135116
596565,413920
475699,70684
1339032,12003
960105,243647
103909,141992
198062,80465
731470,181592
328144,8621
421108,8621
1291343,44982
738953,289475
1477998,5295
813730,66008
431121,135821
565399,300768
1294553,52747
813054,16840
404248,27041
974677,59434
904346,200700
413461,249743
1162483,361437
476991,70723
1561892,241839
1406317,67053
145434,1293
281060,311401
1169032,153010
631062,16314
632535,153044
1322280,176623
667182,414625
75194,72345
531543,102839
272824,60441
163956,293925
680502,334637
1461965,231358
1091044,482529
582060,265491
153896,170624
246098,127970
836033,99581
114498,95115
947030,99701
203472,109836
20204,5522
414265,31824
1459442,199847
173536,346332
543038,168928
69362,379411
944820,21080
1118547,81286
152739,64415
1345569,446083
973709,446083
697948,52455
1031804,108910
600490,474087
1330923,72393
1119119,5573
1155048,2638
1218410,92882
416308,495014
886969,151865
442433,15831
757214,164625
1005108,96163
838609,244073
994897,240499
1535864,346531
410231,368278
100444,172996
882187,82808
476569,106948
1519459,347988
8994,216931
126329,120728
428112,43392
887553,372536
838381,15955
1148304,240282
27498,54244
303778,424
922090,219304
551305,355676
344878,26238
1169597,4158
856636,11452
333202,11452
19777,223810
968201,114055
1356594,123001
88622,223156
1209579,210790
114029,55633
424380,6054
1039501,81780
1005553,112753
752173,27617
857807,58388
1418335,236910
458227,487123
922401,76397
1325368,208931
1473524,386354
424958,234634
1370112,234634
242162,173551
563222,6314
1007862,250772
1350577,382618
868045,317229
83771,156447
830231,20835
39655,346396
58,133456
1390377,420722
716185,229906
1266731,201113
1188498,165896
1445092,161349
462216,77857
300881,22980
122741,7886
1268062,186854
166625,3177
126906,261483
1543774,391846
877234,368490
389755,39706
410183,423796
502608,187190
1525680,402946
274008,189924
781127,252135
1449128,308371
959137,101644
1240127,70202
4534,25370
197375,191991
967274,462469
114953,185340
1000005,447009
1017585,70911
1173679,329826
194234,160772
1464133,375586
122376,203194
1496660,166887
706487,166887
586163,247140
1325564,18629
43935,71147
12195,258732
980593,189094
1361899,229476
104779,269286
1376393,206461
1260034,170522
461518,296699
571497,75469
961391,132170
479532,280448
959021,89096
447509,148525
145077,2488
679937,1688
580499,322117
1216508,418918
16942,66301
525641,222485
194105,50630
1019488,78867
866505,35574
1542748,267369
1256304,23337
408914,110734
1550772,220693
642372,275860
38975,61782
703929,103052
323356,170823
181343,21718
1050649,170435
505071,200204
1338173,289079
54500,171051
420015,300841
365877,50374
167827,49745
1050561,44404
287804,257794
1172989,95791
779716,95791
1322719,15992
393709,15992
1009442,107559
1406189,112343
701745,15877
179915,398146
626625,99326
908275,369630
543743,151786
346389,328956
267768,356031
1254873,79975
1194277,178683
228394,178814
763610,45347
489734,111193
559750,421269
307805,26806
689531,26806
491833,49202
165710,233736
132467,17428
451277,20994
1066591,64516
1484120,198902
1355491,270810
574830,164040
762377,39460
1363877,278006
333706,360177
1415619,440984
199219,412243
1256188,434560
207828,22493
150762,266272
708667,348884
799502,247951
674326,42568
1523508,163711
1018158,252564
768389,379136
421406,170917
361787,393729
474837,210782
241475,66094
1207417,62077
1107518,206898
1536021,308389
484460,83175
1035649,21476
413307,14283
985646,232294
384700,220451
368157,259813
393945,315725
543384,217320
1477466,198977
1017687,439235
125507,485039
804118,354096
465208,203717
1218105,47195
872063,267411
77409,207795
1034087,180013
749700,350486
513160,78519
514919,78519
114410,300804
787965,29138
1208780,343186
836640,96043
1090263,369103
1516080,119832
11568,35137
1398670,388666
885443,140420
1372748,119471
555631,457262
811171,323846
824102,196318
334959,196318
372591,29120
986196,144041
1197370,408797
249592,116420
1498178,200161
545548,256309
843898,326881
47875,73458
13421,60164
457840,327095
1408640,225286
906156,163178
553073,8245
529080,112768
1443086,394271
1391953,23121
38522,35943
857461,341932
1335261,92405
2048,786
24337,71374
10389,412057
72174,35194
152295,383304
718475,138039
589823,113659
291906,113659
415436,176445
608342,370570
1152768,254293
1424260,8431
917800,280872
1070548,101113
557443,467599
430191,103114
44733,203481
757850,196716
1012591,468046
427978,191150
837001,60253
189807,60253
1314403,357905
660828,132315
545247,33581
905287,69730
1492597,184345
1439003,93731
1208533,217216
1006050,507526
769228,272345
752985,355132
965372,61455
843711,51688
638549,77686
711553,302316
557368,59709
1910,396893
607377,216646
261251,124194
428870,376461
212123,123947
1431375,61368
1244324,37483
447301,150787
51683,28390
668201,113366
1014348,173946
1389904,360639
1389904,360643
66871,168196
134814,1035
941158,96414
122308,110703
323862,29753
1280902,330413
789699,242122
150578,47409
83902,242735
698222,20055
698239,20055
179978,23770
165041,170387
866620,257396
488695,42743
681489,282688
1064233,119115
1330835,147188
807103,28475
641095,318240
1207223,233248
52283,190358
52283,419908
76343,319895
1249638,90940
835576,87872
571056,424213
87432,183924
166518,25374
719917,254432
1320569,70776
482636,236846
1341540,23036
1304746,24579
775156,9198
164680,90539
1034767,208210
789462,284665
1428445,230451
178211,55869
23208,313450
599136,4062
1324347,192587
1403990,44753
240364,96538
21269,11795
1279033,297724
200113,80502
166921,80648
305750,16939
1165052,264475
844427,62942
1416533,112278
558290,451001
1079767,261184
525260,99665
367650,54987
1453712,350975
889731,121435
1118819,225052
1320234,320676
893090,481486
754484,146984
49376,82425
7492,92625
613262,211495
35554,333607
196747,507657
213861,507657
228869,166054
1353195,159819
1281540,33755
136969,53977
1155717,25931
1194102,159896
683278,113004
864279,81154
780475,125504
597553,151867
677903,151867
578901,175634
495416,355740
389041,303816
1207428,200031
1426326,226984
1068482,80750
653947,151979
240418,151979
534384,151979
535125,151979
811126,290115
917154,186519
1177687,23739
159557,311708
192880,159255
957686,456335
261673,35035
295298,140445
968262,437199
1513482,78823
578994,443835
1163854,375000
245614,28393
1485791,437671
718652,61336
952828,239909
936424,164861
145322,152995
668630,206814
849689,188821
489307,466668
712895,238097
1088124,279789
982253,101906
421400,60049
558711,354702
1383141,466407
1061905,208001
1179760,45012
681761,119364
1118998,135192
607914,171165
1553683,50967
913070,127611
1461264,433038
687545,38032
705146,44763
1468663,426730
96618,207385
1128509,95596
2680,54424
1098214,194176
862723,33393
1204064,96902
530709,203533
849774,19693
109414,392404
215708,198792
233844,271150
1084701,103620
1042838,404960
1213602,1045
812749,97811
419371,66727
248194,60193
478749,60193
233473,361660
134358,52053
1324632,181399
1555419,47911
1550491,47911
567109,135769
699853,71855
474751,71855
685704,71855
300066,71855
974643,71855
544382,71855
786018,71855
276391,71855
548159,71855
288905,71855
1290856,71855
287052,71855
767386,71855
1345832,71855
274413,71855
53053,187445
729576,44211
244515,156794
869142,33776
797387,233524
448631,171600
927814,47129
1003128,252839
1137752,425402
1074573,195183
211010,105346
679924,173984
1296336,214109
687783,2535
1501473,198925
829845,10586
1053688,203428
944442,280961
511374,162133
817397,27421
1045534,477382
940335,477382
1255402,169951
338803,2020
351716,217995
400427,176339
1416774,52123
839227,178648
902847,351069
933670,351069
234914,342254
716568,117488
774583,55101
946610,161521
1352697,110178
990104,128560
1293763,150355
421688,120748
821123,266382
450876,184627
90741,97032
338600,163706
626297,278161
483474,83456
189413,54109
868665,39238
651952,423164
687114,230646
16081,80009
109655,4659
569223,173541
339302,18858
1560081,107028
497669,49420
751907,281261
670565,201791
480893,467730
1376347,179085
593552,305501
1043331,315260
520832,160626
1123076,323902
5556,54350
508400,148091
1484474,106361
309367,116994
545827,3798
560575,96666
223339,32774
205127,32774
12571,44380
546741,408707
560721,45545
492460,241804
1124669,308964
884453,145643
908773,324807
349179,457118
133837,106225
1449773,235052
185687,197814
993888,252217
889203,94464
707224,217673
1308058,38085
1225307,314129
1331604,99258
475524,345193
1278661,206368
1214629,61618
1066194,150483
674703,150483
1431531,155215
1542139,148089
1068617,351413
1273406,205630
712819,131270
996768,485719
1286949,96272
593316,137950
1244374,137950
706558,137950
178829,137950
315113,137950
465434,468272
1455811,163339
519617,152929
706600,165905
1076616,270744
402079,258924
1278273,505659
505282,9179
941519,307501
1107239,93248
88809,81808
1196151,394226
1201917,199912
111287,311678
360758,247993
1039932,271947
307817,84644
690839,155450
645086,155450
3906,132556
1326624,5190
1326624,242666
894982,114133
1446590,141022
144059,298142
673478,330774
262980,39363
1334264,251790
1164862,135631
1036296,70101
1402853,114463
1098436,9086
554524,253785
1179495,276218
625607,404620
1460176,4120
1435833,393356
1416709,355001
703967,28264
1152577,115747
1241393,360660
1188309,323113
24998,445006
907012,228641
1100112,309760
122358,172322
10115,54103
1233382,37401
206448,340564
6013,180113
534395,43855
204503,195631
1222881,2398
1043075,347787
1012763,179761
706576,3013
137815,30030
1120391,89412
1007686,51686
550289,166815
819861,405576
710046,202488
215065,202488
367247,202488
1075792,252010
939394,133117
1240742,133117
939172,133117
106342,245334
155546,176604
646950,238770
84732,187562
387236,462790
387236,497373
583011,46716
970168,150194
1180911,61595
1311419,404149
66851,168904
1065461,251267
606231,306595
562840,332109
241938,242348
632055,205239
392606,351698
883777,45818
34983,324756
1373873,198532
217256,139037
753974,107744
1201691,475644
1194913,121096
1035051,207269
2119,99051
544294,420147
1034844,501136
1060059,375574
515525,3697
191767,21802
187968,71805
549521,2833
1381879,63512
1256657,36652
842,181482
310833,46104
556953,204678
1108542,377717
1098759,254243
1264265,284239
893092,304535
1267771,295627
775600,92135
1165651,166016
554594,288960
124485,354666
1013757,43527
42705,4388
1271290,81771
604464,24377
1372314,393090
923720,43597
1245331,306276
194044,314073
362978,404008
512994,24570
1449133,163438
797840,104725
16703,310974
379314,116206
799570,249411
41587,205078
1254758,287516
907258,72977
326643,72977
230526,17979
500959,28805
92942,442615
301107,37584
76692,132594
304089,297505
1546240,199421
182469,124
682161,360302
1442621,474668
329421,14625
1160173,37726
359120,196392
1225346,66680
485573,136990
1491410,105085
559453,218216
401346,215112
472193,325672
829913,54446
198767,229375
131875,501509
352061,245874
94394,331425
1424605,383890
109017,312630
379693,363681
1027617,270998
1104079,182259
249234,205887
967443,187462
588458,173045
21028,5748
956227,197115
603532,179903
1474327,365577
427253,203342
425937,203342
1544127,424914
1543236,399403
607985,27704
984377,173718
375547,222449
452066,33954
1337675,308165
323597,199541
478849,199541
1514893,130799
799433,75984
686203,62086
868627,476572
872109,279715
855442,347510
213308,155963
337792,173376
680519,64803
1136503,144159
549397,196590
1125325,199479
971055,232774
698366,48427
596425,7114
1215006,170128
537751,381900
960233,99351
960233,191860
318520,238295
481631,238295
351229,26234
1059407,440977
228877,175133
909545,46491
10272,12454
1025629,249738
1185339,182408
483812,22242
839701,198018
828487,54924
344211,321677
1088956,458312
2272,175597
205090,175816
203681,6011
1541314,416768
3624,96212
1301748,105846
693700,81930
1435253,81930
379557,81930
1148736,11111
552307,298265
1558958,376937
182793,2467
1484115,165083
1363306,57628
1297277,194604
1175337,328009
1095300,218712
35018,11041
1333693,71453
569015,206403
283925,24275
183732,202355
945521,76167
341087,218009
969101,218009
210323,320312
638331,71064
1355170,274797
139090,275623
1170917,159536
468646,193092
666803,340905
1447046,242012
508059,31684
1244455,217701
731974,217701
589391,10114
870279,498904
384620,498904
1557953,4471
648737,299174
916334,81193
780086,504799
305682,101298
623032,207990
579628,84458
310444,26672
423998,26672
1150513,442455
37658,56907
818214,262349
296017,262349
1458314,162557
178774,10330
585787,83680
100609,291175
136886,270500
990224,376431
462337,54655
1324280,206996
220249,176440
214341,150602
1020459,396185
192046,437
213916,91792
1034828,1146
745383,82423
703470,32943
685024,285301
1382754,107968
48119,45426
1099954,49785
821193,49785
1196745,6958
896943,46724
282834,150617
418065,105543
1516275,6621
392601,265042
1005359,496547
688421,372983
697079,131727
267088,212301
1398836,134857
1341654,11676
794457,60225
1437866,195930
40581,364316
1439317,72972
509011,54169
929740,31155
1237411,158031
810930,392274
231821,55927
230599,55927
199522,55927
214883,55927
111960,179701
1042134,153537
1386769,65109
304690,181589
1011981,200999
1021715,173290
458328,448843
1050818,155339
465652,170253
1232645,170273
806185,196792
329292,172370
1106808,19687
148693,149420
316653,277821
1152986,409890
579986,60534
864109,21513
1451753,378172
268619,227069
289020,217090
941903,185456
1093148,248541
1185180,187198
960736,109733
677798,225539
253542,56050
1142348,18162
455187,10366
1439041,185691
79842,208308
1146814,46485
745553,146931
816570,146931
679304,146931
751834,146931
176453,97792
1319637,254006
120668,277534
669366,136117
556273,245266
688201,392027
514734,392027
581475,272304
1341342,143165
525364,399064
1495034,411412
45047,172076
1259459,57702
287865,32987
1167833,143782
836083,23936
572329,67940
606000,67940
333504,372398
904084,320192
581393,128048
765836,284361
897041,383377
179499,97379
58008,246690
625053,342900
484496,219165
214658,292907
1159317,27285
274899,238655
274665,238655
1037555,338763
631587,300091
684386,223447
2464,59730
257591,450956
1010233,267513
585617,201255
678437,68620
425221,204216
1538646,104009
1491580,162064
809016,9777
1403473,36664
1109306,246630
1068389,310794
1202367,127927
888145,127927
856371,127927
171809,196282
554841,159586
533151,159586
913686,286943
1367053,312332
266951,294317
1520843,180028
1089294,48101
1418319,340473
603591,228789
1254027,54535
909036,54535
67366,392272
547310,182770
821013,207258
1542197,84193
886588,318210
880211,280989
358088,118423
676320,73773
436552,181919
859462,480976
1147910,138997
704891,20372
1215607,426376
66416,461655
136375,127183
1002909,296320
991846,36668
1071846,499990
939418,219065
826344,219065
1211333,97478
779815,296597
703653,15005
1142728,242687
1030110,26866
691832,444157
424486,273226
985297,60135
3,55895
43278,50437
1080235,434897
439048,462563
13714,59017
51428,51184
323751,145717
822571,159815
1236530,430310
1176858,4394
422119,216076
117402,106376
367292,119576
1193642,43605
1032495,202599
678298,420910
131112,70558
542957,135100
1055269,417356
1343219,21329
1488941,30142
212032,5161
469992,223344
389442,477371
1033348,81459
817412,20402
278488,101064
1016226,477698
273141,24017
851737,30418
1536139,47759
1387743,333183
443657,178660
450436,266941
111896,194485
1403925,311566
1432420,109982
2606,150304
1482119,171707
1031238,477593
1069091,319254
642609,112689
1304947,469208
658723,21996
1191838,85134
858390,170552
1205134,351687
411659,80751
495347,134326
700546,159021
146642,156585
989103,141366
427878,114187
742249,280592
359015,69717
1130106,68120
905629,81853
1101225,451659
561650,174552
1476645,329890
329882,47104
514873,97162
519778,285408
231747,432724
445161,28408
480289,59205
843156,59205
223306,59205
797793,59205
258613,59205
1351835,59205
193961,59205
1125387,59205
298559,59205
1114104,59205
230546,59205
1451500,59205
362621,59205
1275785,59205
381948,59205
583640,59205
661228,59205
373278,59205
380968,59205
314090,162534
233878,199028
576550,878
912478,47723
686015,246135
1363433,24014
835900,311164
170642,99734
358100,18518
621068,103090
1407506,195068
981330,78520
1056556,7941
238546,57386
1477924,145295
355814,198199
1551442,3240
598628,122342
878761,129009
1224410,231535
540063,49680
623702,105149
877577,105149
939601,462935
472098,257846
1372052,174365
815974,136802
530726,285548
683375,136181
1385053,344503
582877,61092
1269393,110958
420389,501195
747775,104800
1139993,247439
1278215,277238
840054,59779
1372353,353946
49775,222228
912720,93757
1333320,46624
21355,42387
729887,194900
370791,98522
780162,98522
570100,64638
1248775,352105
461557,196579
98152,16643
1192736,184873
1316583,8922
1396259,212332
29899,62547
1387988,41481
1056350,6018
1164694,378548
491112,101762
312164,376005
546085,376005
514882,376005
791662,248124
1559325,316476
688131,151941
766873,151941
250470,140913
396153,105707
782046,176468
262868,142819
1034564,451935
596854,318777
1087518,50937
1325846,17637
1417031,364531
999384,497449
440138,426106
1378301,338297
505154,143099
342995,256826
973406,74504
640795,327079
1118649,337674
29470,59400
557181,362417
509241,362417
948209,320746
1253464,261926
1199182,289551
1291986,225225
671516,110470
992405,19315
171490,200026
1162664,199320
778769,196587
1355128,333958
729767,188196
1285959,114274
237958,129667
231842,16618
391148,18413
608913,372119
381695,390043
1125361,125571
563367,136155
44322,57290
431850,119689
238030,21751
656806,473327
693561,469313
179297,292541
321851,44051
1182651,227166
924126,429575
1525577,195969
1203089,195969
1132458,163520
716492,90274
862373,251964
1110942,196418
1121615,493396
915949,44206
669362,320127
48571,229882
1109265,90092
758409,268485
583755,162038
737918,201152
1375589,358676
1106908,44297
1106908,337079
946841,87150
479085,129382
1419931,111140
965362,102944
11239,35273
1501948,307827
824797,291881
625906,385050
32283,174393
64667,236632
1457672,411359
598854,336579
723160,241663
120004,5301
1265900,65644
133701,30915
781533,87057
1525676,23024
271395,177992
727574,3414
303737,98005
282556,98005
1188162,31362
839583,88146
538570,7130
1259032,409703
794559,312443
530599,114205
209907,207992
1377179,351795
4300,10962
1022124,213507
677836,73260
325217,22289
294741,312034
779513,53336
701353,129384
482137,214022
640364,282496
843032,480925
491241,97936
867989,274292
362992,362667
1487462,173744
1158149,33788
910172,288927
770936,466327
678078,138365
1341356,466661
1553405,289379
105484,71919
1037953,96790
808728,18596
949888,417377
254192,251516
682804,421070
1148300,266186
170956,187633
238025,215681
842460,31827
1389546,31802
256824,311515
975882,310555
15619,479228
1386185,422329
825190,258426
429532,446896
602483,446896
355540,175443
389539,504392
1227016,30814
687884,315302
1299695,14865
349348,498467
740557,379247
793709,482623
1533205,171111
644963,385194
564549,20119
1230062,161717
880498,174014
49380,124728
680047,468238
767660,391723
1432473,390069
755208,99281
1214566,54481
1231202,240276
1258281,4442
696159,164426
1497722,459964
656886,170351
201058,66623
1081483,228646
570128,77486
485458,354218
99245,133672
115102,270687
7126,170305
606967,320761
1089302,38446
7869,9652
653038,370662
425281,394704
182018,195567
543452,217823
1536848,4091
1077147,80578
907742,120313
1421663,501752
282745,153942
578886,45871
18184,40238
32728,44632
217965,194344
1475279,411703
921150,348421
455609,163360
1539337,205642
1212241,47298
381589,47298
761618,500656
1058702,98877
189491,188581
1394624,165413
1205693,169835
1104035,167215
237264,33548
1478794,120033
104158,330031
363372,113879
918067,209441
487333,307230
20146,46461
746877,468035
1051942,126180
742278,190401
500504,337663
1065230,54926
1050903,122693
1226095,35325
375230,50082
375523,3298
324312,190450
196279,55933
591601,53273
489719,270621
1140525,204923
637105,19574
1110063,225254
1418573,227596
594213,327548
551670,15492
1270219,171745
1152290,214308
428779,4589
327351,334676
1556935,319319
48310,164239
796035,86704
354667,170299
1055585,225695
699290,375859
515493,203407
1004182,35458
773501,125206
1027584,170332
1555696,170332
958795,44182
260326,498627
1231739,184453
542468,2417
323631,396645
424106,164672
849113,274535
843971,166
976420,53653
26051,19965
1251940,87358
223430,44027
158049,123474
684138,495398
254190,294252
708517,196153
84380,79802
363867,147927
1222687,196054
50385,251237
977863,133757
66685,17689
567390,336511
176462,177488
638425,179009
368733,407121
23572,73345
889134,281842
163802,390305
69959,209928
2812,61000
791293,51136
1434992,169136
385425,166451
1498760,438334
675621,403508
931135,314958
1151410,240494
1004677,17804
648197,17804
241355,236004
636329,182182
721896,195815
184830,393680
285289,40043
1269748,37370
480693,334379
397927,103686
1406873,19519
974349,488482
946434,337982
1114531,58996
418857,346113
570030,186638
425313,137249
204000,192813
757698,486840
474409,171124
767438,471635
596247,112189
805077,50109
895641,208707
764234,102344
736106,178486
174222,186576
892290,54876
1262351,124923
1135405,374643
365416,55921
190090,86039
891574,177595
815764,447480
858617,447480
823423,352623
1436677,287349
997950,27936
376138,137207
50959,113250
220903,199431
1262753,208729
133974,5986
1162666,419100
457659,173918
522575,268383
1223155,209002
1383666,266910
241618,44133
199043,46864
1294422,215281
162773,233986
892307,441354
728049,81433
648756,175543
553960,122804
1419986,162829
130691,235541
376841,443043
641606,392580
1064456,71844
1006034,348973
1303559,439694
1038286,89514
1527593,217075
1024139,96869
1042818,275707
607134,36075
975289,13875
551242,192704
409663,222246
604145,57304
1406336,24605
1404662,458169
83761,1518
1289199,62856
846422,17048
25841,331099
479931,117540
431063,135833
207403,135833
208049,135833
211197,189418
1144487,121278
600990,101744
1028770,231036
667206,141771
749521,282995
894931,70349
150379,170630
405804,476840
896419,484437
907439,484437
959851,77018
158561,49475
469898,98367
553916,155002
680267,76704
889113,65126
163180,54493
544779,101516
828536,288208
402792,326154
1211023,155107
716866,421459
400873,213715
1510494,502989
911542,134172
987117,69987
1319445,77962
862797,37654
1069301,189751
280657,180427
1154082,17827
12008,493197
458944,136650
712267,77011
147277,271780
515399,164973
504248,35743
1041299,223711
865477,223711
996925,27422
1317097,73370
410117,226113
187047,279174
698951,389345
1561574,293027
384023,80213
710075,379614
267885,4030
617887,440442
1460913,168756
20540,310777
1509108,79579
759246,79579
122493,18099
646856,492769
902373,402256
890609,192743
1537108,45468
652202,40026
170403,116484
944321,107171
383214,9681
571684,430534
185104,191573
1272621,269140
1377631,98206
451444,98206
1113510,370975
1462478,496392
670205,176295
221802,394377
728092,491847
303442,448872
802372,384279
570313,226322
23360,313415
1304961,283495
1050463,488862
933613,285745
1224729,492520
1489565,492520
1267897,492520
1040558,79938
821917,64817
859463,128534
991620,146204
691586,114599
37422,55240
1508116,415875
149104,192871
1501914,406131
294594,422067
1484674,274284
320475,28211
1375597,102369
77617,434199
1421847,33915
313315,266899
43919,55483
1102469,316555
551637,185250
42998,331420
1073410,127218
216513,104552
294812,191334
1527063,112493
1199968,127119
1108204,202910
1286994,202063
564037,283154
1164595,145430
677264,82161
819236,115237
1236072,191039
701668,177385
864205,326401
23341,208727
1547817,90155
193232,39357
980279,416888
1274373,264920
1390848,264920
939126,205339
1313710,84142
197789,187742
1124618,56456
963763,18042
1419744,487712
334904,53292
1198166,124605
317447,189174
265523,390000
1279191,43765
237877,82779
1800,288107
963563,413863
584768,57129
1436813,59059
1306453,325798
474515,449125
474994,179422
95140,76325
401753,453842
1067128,163394
94541,64896
593722,5160
144213,34490
51835,267333
759064,68826
929451,125370
482530,110717
940089,498200
102150,228703
965987,435041
1196923,64902
